acc_D,acc_G,loss_D,loss_G
0.140625,1.0,0.7858233451843262,0.6055784225463867
0.078125,1.0,0.8057488203048706,0.6070423722267151
0.09375,1.0,0.7886929512023926,0.6036282777786255
0.078125,1.0,0.7804826498031616,0.6001788377761841
0.109375,1.0,0.7789930701255798,0.6029136180877686
0.078125,1.0,0.8139427900314331,0.6045191884040833
0.109375,1.0,0.7854164242744446,0.6054502725601196
0.0625,1.0,0.793626070022583,0.6045818328857422
0.109375,1.0,0.7956386804580688,0.6115765571594238
0.03125,1.0,0.8051750063896179,0.602724552154541
0.046875,1.0,0.8141405582427979,0.5960565209388733
0.109375,1.0,0.77877277135849,0.6029219627380371
0.03125,1.0,0.8064308762550354,0.6032137870788574
0.109375,1.0,0.7915021777153015,0.5990039110183716
0.078125,1.0,0.7903774380683899,0.6004175543785095
0.109375,1.0,0.7791605591773987,0.6027461886405945
0.140625,1.0,0.7925743460655212,0.6031795144081116
0.078125,1.0,0.799843430519104,0.5997017621994019
0.171875,1.0,0.7890749573707581,0.6072013974189758
0.046875,1.0,0.8064509630203247,0.5994952917098999
0.078125,1.0,0.7885445356369019,0.6012085676193237
0.0625,1.0,0.8028312921524048,0.6070561408996582
0.046875,1.0,0.80522620677948,0.6027476787567139
0.0625,1.0,0.7951875925064087,0.602380633354187
0.0625,1.0,0.7920385003089905,0.5955296754837036
0.109375,1.0,0.8004772663116455,0.5966358780860901
0.140625,1.0,0.7819550037384033,0.5999603271484375
0.0625,1.0,0.804060161113739,0.5943293571472168
0.125,1.0,0.7958795428276062,0.5995604991912842
0.0625,1.0,0.7900588512420654,0.5939922332763672
0.0625,1.0,0.7942547798156738,0.5997428894042969
0.046875,1.0,0.803985595703125,0.5940409302711487
0.078125,1.0,0.806551456451416,0.5968210697174072
0.09375,1.0,0.7906832695007324,0.6019201278686523
0.09375,1.0,0.8035292625427246,0.5939714908599854
0.09375,1.0,0.7725600004196167,0.5953800678253174
0.125,1.0,0.7955933809280396,0.6013681888580322
0.046875,1.0,0.8071204423904419,0.5968488454818726
0.125,1.0,0.7676298022270203,0.5994313955307007
0.09375,1.0,0.792259693145752,0.5975039005279541
0.0625,1.0,0.8086937069892883,0.6075195074081421
0.078125,1.0,0.8065361976623535,0.5937728881835938
0.109375,1.0,0.8093967437744141,0.5982454419136047
0.078125,1.0,0.7868392467498779,0.6014107465744019
0.09375,1.0,0.8024580478668213,0.6039104461669922
0.109375,1.0,0.7830567359924316,0.5979245901107788
0.15625,1.0,0.778907835483551,0.5999232530593872
0.140625,1.0,0.7937605381011963,0.6006367802619934
0.0625,1.0,0.7880595922470093,0.6005233526229858
0.109375,1.0,0.790002703666687,0.601844310760498
0.09375,1.0,0.8056188821792603,0.6000352501869202
0.09375,1.0,0.7908771634101868,0.6065534949302673
0.03125,1.0,0.7949899435043335,0.6017817854881287
0.09375,1.0,0.8018563389778137,0.6038624048233032
0.0625,1.0,0.8084781169891357,0.6026073098182678
0.0625,0.96875,0.8095916509628296,0.6126863956451416
0.140625,1.0,0.7859842777252197,0.600106954574585
0.171875,1.0,0.7888782024383545,0.6006621718406677
0.140625,1.0,0.7791622877120972,0.6009515523910522
0.140625,1.0,0.7817695140838623,0.6022961735725403
0.03125,1.0,0.803687334060669,0.608173131942749
0.109375,1.0,0.7859455347061157,0.601677417755127
0.078125,1.0,0.7857780456542969,0.6011700630187988
0.15625,1.0,0.7791711091995239,0.5984907746315002
0.078125,1.0,0.7862193584442139,0.6004403829574585
0.109375,1.0,0.7972038388252258,0.6085812449455261
0.125,1.0,0.7741466760635376,0.6088417172431946
0.078125,1.0,0.7951308488845825,0.6039445400238037
0.109375,1.0,0.7826058864593506,0.6021380424499512
0.09375,1.0,0.7950650453567505,0.606255054473877
0.078125,1.0,0.7974045276641846,0.6065267324447632
0.0625,1.0,0.8033071756362915,0.6043955087661743
0.0625,1.0,0.8008531332015991,0.5969045162200928
0.078125,1.0,0.798259973526001,0.5994914770126343
0.0625,1.0,0.8085991740226746,0.6150026917457581
0.109375,1.0,0.7974570989608765,0.6021778583526611
0.0625,1.0,0.8097500801086426,0.597633957862854
0.046875,1.0,0.8008453845977783,0.5959291458129883
0.046875,1.0,0.8018989562988281,0.5945130586624146
0.140625,1.0,0.8052072525024414,0.598575234413147
0.125,1.0,0.7790294885635376,0.6080321669578552
0.125,1.0,0.7854068279266357,0.6005980968475342
0.15625,1.0,0.7762690186500549,0.5996040105819702
0.09375,1.0,0.7925273180007935,0.6162925958633423
0.109375,1.0,0.7819122076034546,0.6007341146469116
0.078125,1.0,0.8012261390686035,0.6011252999305725
0.125,1.0,0.7803331613540649,0.5988157391548157
0.15625,1.0,0.7729594111442566,0.5977572202682495
0.125,1.0,0.7780040502548218,0.5984932780265808
0.140625,1.0,0.785849928855896,0.6016452312469482
0.09375,1.0,0.7859627604484558,0.5981637239456177
0.15625,1.0,0.7852909564971924,0.5973033308982849
0.203125,1.0,0.7788560390472412,0.6007074117660522
0.140625,1.0,0.7792309522628784,0.5965819954872131
0.171875,1.0,0.787645161151886,0.6080552935600281
0.125,1.0,0.7958126068115234,0.6080573797225952
0.109375,1.0,0.7938377857208252,0.599550187587738
0.09375,1.0,0.7967921495437622,0.5995010137557983
0.125,1.0,0.7978768348693848,0.6034768223762512
0.078125,1.0,0.7977756261825562,0.6048133373260498
0.125,1.0,0.7819361686706543,0.6040239334106445
0.1875,1.0,0.7698809504508972,0.6029736399650574
0.09375,1.0,0.7881256341934204,0.6065232753753662
0.078125,1.0,0.797493577003479,0.6070727109909058
0.09375,1.0,0.7833710312843323,0.6092125177383423
0.09375,1.0,0.797393262386322,0.6034645438194275
0.09375,1.0,0.7824588418006897,0.6039027571678162
0.109375,1.0,0.7864797711372375,0.6059761643409729
0.03125,1.0,0.7991278171539307,0.6018221378326416
0.125,1.0,0.7648500204086304,0.6034687161445618
0.078125,1.0,0.7964028120040894,0.6048642992973328
0.125,1.0,0.7721220850944519,0.604915976524353
0.078125,1.0,0.7875125408172607,0.6046035885810852
0.09375,1.0,0.7727352976799011,0.6036667823791504
0.125,1.0,0.7991863489151001,0.6108942627906799
0.0625,1.0,0.7847881317138672,0.6056675910949707
0.125,1.0,0.7797096967697144,0.6131466627120972
0.125,1.0,0.7918981909751892,0.6060722470283508
0.109375,1.0,0.7744951248168945,0.6100224256515503
0.09375,0.96875,0.7769289612770081,0.6213136911392212
0.09375,1.0,0.779994785785675,0.6093248128890991
0.109375,1.0,0.7926098108291626,0.6109166145324707
0.140625,1.0,0.764478325843811,0.6084158420562744
0.109375,1.0,0.7793858051300049,0.6147512197494507
0.203125,1.0,0.7539659738540649,0.6184345483779907
0.125,1.0,0.7827714681625366,0.6064021587371826
0.1875,1.0,0.7673317790031433,0.6132636070251465
0.109375,1.0,0.7687560319900513,0.6099084615707397
0.09375,1.0,0.797217607498169,0.6152762770652771
0.125,1.0,0.7825244665145874,0.6099586486816406
0.125,1.0,0.78678959608078,0.6210699081420898
0.109375,1.0,0.7963144183158875,0.6059660911560059
0.140625,1.0,0.7847850322723389,0.6097108125686646
0.15625,1.0,0.7666652202606201,0.6086373329162598
0.0625,1.0,0.7874799966812134,0.6127260327339172
0.109375,1.0,0.7767511606216431,0.6104434728622437
0.125,1.0,0.7764964699745178,0.6086510419845581
0.125,1.0,0.7692931890487671,0.6121515035629272
0.09375,1.0,0.78412926197052,0.6144213676452637
0.078125,1.0,0.7844287157058716,0.6173909902572632
0.1875,1.0,0.7569682598114014,0.6119086146354675
0.171875,1.0,0.7623205184936523,0.6133478283882141
0.125,1.0,0.7782033681869507,0.6197241544723511
0.09375,1.0,0.7803884148597717,0.6169370412826538
0.125,1.0,0.7829850912094116,0.6124175786972046
0.125,1.0,0.7746753096580505,0.6138095855712891
0.09375,1.0,0.7766132354736328,0.6160240173339844
0.125,1.0,0.774211049079895,0.6156923770904541
0.109375,1.0,0.7646195292472839,0.61081862449646
0.140625,1.0,0.7845447659492493,0.6151063442230225
0.09375,1.0,0.7781484723091125,0.6140468716621399
0.15625,1.0,0.7655512094497681,0.6177595853805542
0.109375,1.0,0.7802911996841431,0.6103695034980774
0.125,1.0,0.7712594270706177,0.6195420026779175
0.046875,1.0,0.7900481224060059,0.6102713942527771
0.125,1.0,0.7703654170036316,0.6118371486663818
0.125,1.0,0.7627636790275574,0.619682252407074
0.140625,1.0,0.7706810235977173,0.6235328912734985
0.140625,1.0,0.7623789310455322,0.6104937195777893
0.15625,1.0,0.7582906484603882,0.614688515663147
0.0625,1.0,0.7881499528884888,0.6112290620803833
0.109375,1.0,0.7771809697151184,0.6143219470977783
0.140625,1.0,0.7764334678649902,0.6108376979827881
0.15625,1.0,0.7787126898765564,0.6100687980651855
0.078125,1.0,0.777977466583252,0.612824559211731
0.109375,1.0,0.770007848739624,0.614659309387207
0.078125,1.0,0.7768344879150391,0.6140192151069641
0.171875,1.0,0.7831343412399292,0.6307108998298645
0.15625,1.0,0.7619836330413818,0.6129195094108582
0.125,1.0,0.7716692686080933,0.6102526187896729
0.15625,1.0,0.7714579105377197,0.6069306135177612
0.109375,1.0,0.7848296165466309,0.6184651851654053
0.171875,1.0,0.7677562236785889,0.6091852188110352
0.15625,1.0,0.7664640545845032,0.6069515943527222
0.140625,1.0,0.7692792415618896,0.6138933897018433
0.171875,1.0,0.7706843614578247,0.6087620258331299
0.15625,1.0,0.7657783627510071,0.6120949387550354
0.203125,1.0,0.7785507440567017,0.605758786201477
0.09375,1.0,0.7956737279891968,0.6119948625564575
0.125,1.0,0.774163544178009,0.6077554821968079
0.140625,1.0,0.7537318468093872,0.6049801111221313
0.109375,1.0,0.761814296245575,0.60469651222229
0.09375,1.0,0.7806688547134399,0.6117581129074097
0.21875,1.0,0.748480498790741,0.6067548394203186
0.140625,1.0,0.773110032081604,0.6091499328613281
0.125,1.0,0.7699486017227173,0.6088560223579407
0.265625,1.0,0.7500839233398438,0.6039088368415833
0.140625,1.0,0.7696662545204163,0.6026903390884399
0.109375,1.0,0.7883862257003784,0.6059129238128662
0.1875,1.0,0.7702996730804443,0.605883002281189
0.09375,1.0,0.7736581563949585,0.6025199890136719
0.109375,1.0,0.772358238697052,0.6052414178848267
0.1875,1.0,0.758719265460968,0.6026012897491455
0.1875,1.0,0.7679041624069214,0.6026451587677002
0.203125,1.0,0.7661832571029663,0.609978199005127
0.1875,1.0,0.7634148597717285,0.6027830839157104
0.203125,1.0,0.775374174118042,0.59935063123703
0.171875,1.0,0.7799806594848633,0.6052403450012207
0.109375,1.0,0.7749779224395752,0.6040975451469421
0.125,1.0,0.7732690572738647,0.5915317535400391
0.171875,1.0,0.7828712463378906,0.5968471765518188
0.09375,1.0,0.7944576740264893,0.5998086929321289
0.125,1.0,0.7747558355331421,0.5972486138343811
0.15625,1.0,0.7723203301429749,0.606606125831604
0.203125,1.0,0.7699010372161865,0.5946115255355835
0.15625,1.0,0.765505313873291,0.5975912809371948
0.15625,1.0,0.7889149188995361,0.590347409248352
0.078125,1.0,0.789348840713501,0.5990186929702759
0.171875,1.0,0.7652560472488403,0.5943890810012817
0.125,1.0,0.770754337310791,0.5904049873352051
0.234375,1.0,0.7677605748176575,0.5942113399505615
0.15625,1.0,0.7753511667251587,0.6002988815307617
0.15625,1.0,0.7730374932289124,0.5933070182800293
0.234375,1.0,0.7566406726837158,0.5886500477790833
0.1875,1.0,0.7666062712669373,0.590103805065155
0.1875,1.0,0.7872380018234253,0.5878509283065796
0.21875,1.0,0.7667800784111023,0.5943009257316589
0.171875,1.0,0.7773116230964661,0.5901781320571899
0.203125,1.0,0.7630037069320679,0.5891643166542053
0.21875,1.0,0.7596409320831299,0.5956452488899231
0.234375,1.0,0.7633147835731506,0.5912364721298218
0.15625,1.0,0.7713598012924194,0.6091910600662231
0.1875,1.0,0.775037407875061,0.6090138554573059
0.203125,1.0,0.7786054015159607,0.5987915992736816
0.171875,1.0,0.7752653360366821,0.5869736671447754
0.1875,1.0,0.7788277268409729,0.5909709334373474
0.140625,1.0,0.7782719135284424,0.588260293006897
0.109375,1.0,0.7945040464401245,0.5905503034591675
0.140625,1.0,0.7724785804748535,0.5903065800666809
0.140625,1.0,0.7815479040145874,0.5926865339279175
0.109375,1.0,0.78095543384552,0.5816089510917664
0.171875,1.0,0.7649788856506348,0.5956895351409912
0.140625,1.0,0.7824565172195435,0.5919511318206787
0.1875,1.0,0.7727014422416687,0.5859771966934204
0.25,1.0,0.7539759874343872,0.5863182544708252
0.125,1.0,0.7907404899597168,0.5850673317909241
0.140625,1.0,0.7970937490463257,0.5829001665115356
0.21875,1.0,0.7668057680130005,0.5853263139724731
0.203125,1.0,0.7721395492553711,0.5826503038406372
0.171875,1.0,0.7839995622634888,0.589890718460083
0.234375,1.0,0.7772427797317505,0.5881884098052979
0.203125,1.0,0.7674223184585571,0.5819416046142578
0.1875,1.0,0.7724872827529907,0.5827484726905823
0.21875,1.0,0.7749220132827759,0.5842322111129761
0.140625,1.0,0.795146107673645,0.579268217086792
0.15625,1.0,0.7793340682983398,0.5888333320617676
0.15625,1.0,0.7765313386917114,0.5869628190994263
0.203125,1.0,0.7805324196815491,0.5858355760574341
0.140625,1.0,0.7871564626693726,0.5819810032844543
0.171875,1.0,0.7698327898979187,0.5885810256004333
0.203125,1.0,0.7776249647140503,0.5831255912780762
0.21875,1.0,0.7753175497055054,0.5983381271362305
0.203125,1.0,0.7722175121307373,0.5858759880065918
0.15625,1.0,0.78548264503479,0.5788379907608032
0.21875,1.0,0.7725956439971924,0.5978509187698364
0.203125,1.0,0.7739136219024658,0.5818108916282654
0.140625,1.0,0.7894645929336548,0.587307333946228
0.15625,1.0,0.7936395406723022,0.5794234275817871
0.203125,1.0,0.7763321399688721,0.5779666304588318
0.234375,1.0,0.7661415338516235,0.5755875110626221
0.21875,1.0,0.7814656496047974,0.5769850015640259
0.171875,1.0,0.7855657339096069,0.5750988125801086
0.15625,1.0,0.795032262802124,0.5773458480834961
0.125,1.0,0.7938550710678101,0.5759018659591675
0.234375,1.0,0.7630708813667297,0.584384560585022
0.1875,1.0,0.7673072218894958,0.5781165361404419
0.171875,1.0,0.77754807472229,0.5749478936195374
0.21875,1.0,0.773184061050415,0.5796080827713013
0.234375,1.0,0.7649575471878052,0.5800434350967407
0.21875,1.0,0.771855354309082,0.5785125494003296
0.125,1.0,0.7813342213630676,0.5796140432357788
0.25,1.0,0.7753816843032837,0.581340491771698
0.125,1.0,0.7809035778045654,0.5784099102020264
0.171875,1.0,0.7878676056861877,0.5857678055763245
0.125,1.0,0.7900488376617432,0.5855942964553833
0.203125,1.0,0.7719693183898926,0.581609845161438
0.28125,1.0,0.7521730661392212,0.5777792930603027
0.15625,1.0,0.7761988639831543,0.5721253156661987
0.203125,1.0,0.7802738547325134,0.5743483901023865
0.171875,1.0,0.787082314491272,0.5780141353607178
0.203125,1.0,0.7753129005432129,0.5804024934768677
0.21875,1.0,0.770000696182251,0.5757675170898438
0.21875,1.0,0.7769325971603394,0.5792062282562256
0.28125,1.0,0.7719782590866089,0.5755190849304199
0.1875,1.0,0.7773172855377197,0.5760939717292786
0.234375,1.0,0.7779556512832642,0.5719330310821533
0.21875,1.0,0.7857642769813538,0.5758399963378906
0.21875,1.0,0.7864824533462524,0.5746974945068359
0.1875,1.0,0.7765434384346008,0.5740402340888977
0.15625,1.0,0.7912882566452026,0.5766271352767944
0.1875,1.0,0.7786262035369873,0.5724361538887024
0.1875,1.0,0.7859281301498413,0.5731792449951172
0.21875,1.0,0.7817590832710266,0.5793176889419556
0.234375,1.0,0.7815456986427307,0.5720328688621521
0.171875,1.0,0.7881754040718079,0.568436861038208
0.15625,1.0,0.7935587167739868,0.5670268535614014
0.21875,1.0,0.778800904750824,0.5719254016876221
0.296875,1.0,0.7725851535797119,0.5703735947608948
0.1875,1.0,0.7813202142715454,0.572914719581604
0.21875,1.0,0.7683197259902954,0.5687622427940369
0.15625,1.0,0.7828524112701416,0.5726062059402466
0.1875,1.0,0.7822778224945068,0.567566454410553
0.21875,1.0,0.7724614143371582,0.5693140625953674
0.125,1.0,0.7947753667831421,0.5778339505195618
0.1875,1.0,0.7762569785118103,0.5732232928276062
0.1875,1.0,0.7734230160713196,0.5725644826889038
0.125,1.0,0.800432026386261,0.577093243598938
0.234375,1.0,0.7759143114089966,0.5793123245239258
0.203125,1.0,0.7815816402435303,0.5702196359634399
0.171875,1.0,0.784047544002533,0.5657974481582642
0.25,1.0,0.7722529172897339,0.5652450323104858
0.234375,1.0,0.7788605690002441,0.5985870361328125
0.203125,1.0,0.7798531651496887,0.5706483721733093
0.1875,1.0,0.7909096479415894,0.5637001395225525
0.171875,1.0,0.7945797443389893,0.5703690648078918
0.1875,1.0,0.7893762588500977,0.5770227909088135
0.109375,1.0,0.8121591806411743,0.5714864730834961
0.234375,1.0,0.7714278101921082,0.5717229247093201
0.1875,1.0,0.7721561789512634,0.5669060945510864
0.234375,1.0,0.7808296084403992,0.564811110496521
0.171875,1.0,0.7948858737945557,0.559474527835846
0.171875,1.0,0.7902328968048096,0.5598012804985046
0.234375,1.0,0.7793327569961548,0.5619493126869202
0.140625,1.0,0.7810934782028198,0.5641504526138306
0.203125,1.0,0.7861400246620178,0.5628693103790283
0.171875,1.0,0.8024511337280273,0.5663338899612427
0.234375,1.0,0.7792913317680359,0.5755492448806763
0.171875,1.0,0.7939330339431763,0.5637162923812866
0.21875,1.0,0.7888839244842529,0.5695332288742065
0.15625,1.0,0.7907232046127319,0.571609377861023
0.1875,1.0,0.7796790599822998,0.5627670288085938
0.203125,1.0,0.7839539051055908,0.56770259141922
0.171875,1.0,0.7829688787460327,0.5641224384307861
0.203125,1.0,0.7768016457557678,0.5606421232223511
0.203125,1.0,0.7887455224990845,0.5644336342811584
0.234375,1.0,0.7790930271148682,0.5614490509033203
0.203125,1.0,0.7937405109405518,0.5672988891601562
0.171875,1.0,0.7957519292831421,0.5693851709365845
0.140625,1.0,0.7942415475845337,0.5669037699699402
0.21875,1.0,0.7767306566238403,0.5656640529632568
0.1875,1.0,0.7821542024612427,0.5738328695297241
0.25,1.0,0.772393524646759,0.5602754950523376
0.21875,1.0,0.7861090302467346,0.5640733242034912
0.234375,1.0,0.7809540033340454,0.5606694221496582
0.1875,1.0,0.7935754060745239,0.5625042915344238
0.125,1.0,0.7923131585121155,0.5682252645492554
0.171875,1.0,0.78862464427948,0.5655352473258972
0.171875,1.0,0.7948269844055176,0.5627081394195557
0.203125,1.0,0.777546763420105,0.5619344711303711
0.15625,1.0,0.8069320917129517,0.5646024942398071
0.171875,1.0,0.8021587133407593,0.5624067783355713
0.140625,1.0,0.7912623882293701,0.5606973171234131
0.171875,1.0,0.7885096073150635,0.5759422779083252
0.125,1.0,0.7965507507324219,0.5588258504867554
0.1875,1.0,0.7843884825706482,0.5624793767929077
0.1875,1.0,0.7951925992965698,0.5560594201087952
0.09375,1.0,0.8094598054885864,0.5714423060417175
0.1875,1.0,0.7826554179191589,0.5832326412200928
0.203125,1.0,0.7944285273551941,0.5656126737594604
0.25,1.0,0.7795263528823853,0.5576668977737427
0.171875,1.0,0.7978116273880005,0.5637564659118652
0.140625,1.0,0.7919659614562988,0.5636491775512695
0.21875,1.0,0.7887997031211853,0.5626524090766907
0.21875,1.0,0.7853463292121887,0.5577210187911987
0.171875,1.0,0.7924131155014038,0.5613332390785217
0.21875,1.0,0.7957466840744019,0.5656633973121643
0.203125,1.0,0.7854809761047363,0.5592911243438721
0.140625,1.0,0.7918758988380432,0.5618482828140259
0.171875,1.0,0.7922439575195312,0.5573314428329468
0.15625,1.0,0.7906521558761597,0.5621885657310486
0.203125,1.0,0.7909387946128845,0.5585006475448608
0.171875,1.0,0.80216383934021,0.5584841966629028
0.265625,1.0,0.7787731885910034,0.5661918520927429
0.1875,1.0,0.792060375213623,0.5576766729354858
0.15625,1.0,0.814077615737915,0.5557652115821838
0.21875,1.0,0.7844875454902649,0.557450532913208
0.15625,1.0,0.7928235530853271,0.559526264667511
0.25,1.0,0.7909445762634277,0.5558209419250488
0.140625,1.0,0.7994787693023682,0.5592048168182373
0.078125,1.0,0.8166580200195312,0.5604248046875
0.21875,1.0,0.7814337015151978,0.5578626394271851
0.234375,1.0,0.7811979651451111,0.5654401779174805
0.1875,1.0,0.8056973218917847,0.559071958065033
0.25,1.0,0.7818446159362793,0.5601305961608887
0.140625,1.0,0.8024685382843018,0.5606349110603333
0.140625,1.0,0.803296685218811,0.5594995021820068
0.203125,1.0,0.783597469329834,0.5617250204086304
0.1875,1.0,0.7961838245391846,0.5667740106582642
0.171875,1.0,0.7977748513221741,0.5534249544143677
0.21875,1.0,0.7988477349281311,0.5557639598846436
0.09375,1.0,0.8047122955322266,0.5553260445594788
0.140625,1.0,0.7925992012023926,0.556639552116394
0.125,1.0,0.7978953123092651,0.5656811594963074
0.25,1.0,0.7861959338188171,0.5564498901367188
0.25,1.0,0.7812300324440002,0.555452823638916
0.109375,1.0,0.8142175674438477,0.5554072856903076
0.1875,1.0,0.7877764105796814,0.5616499185562134
0.125,1.0,0.7878490686416626,0.5534818172454834
0.140625,1.0,0.8026178479194641,0.5584425926208496
0.109375,1.0,0.802701473236084,0.5581024885177612
0.15625,1.0,0.8039301037788391,0.5649368166923523
0.125,1.0,0.8042079210281372,0.5541232824325562
0.09375,1.0,0.7951136827468872,0.5595208406448364
0.140625,1.0,0.8066133260726929,0.5536460876464844
0.171875,1.0,0.7954081892967224,0.5564841032028198
0.203125,1.0,0.7972531914710999,0.5593881011009216
0.09375,1.0,0.8025365471839905,0.5615272521972656
0.1875,1.0,0.7938165068626404,0.5517934560775757
0.15625,1.0,0.7926640510559082,0.5558127164840698
0.171875,1.0,0.7977831363677979,0.5515961647033691
0.21875,1.0,0.7781591415405273,0.5609657168388367
0.171875,1.0,0.7979532480239868,0.5533697009086609
0.1875,1.0,0.7919517159461975,0.5604534149169922
0.203125,1.0,0.8077986240386963,0.5555449724197388
0.203125,1.0,0.7971388101577759,0.5539966821670532
0.0625,1.0,0.8138259649276733,0.5500502586364746
0.109375,1.0,0.8110131025314331,0.550849437713623
0.140625,1.0,0.7949985265731812,0.5495502948760986
0.15625,1.0,0.7994804978370667,0.5520337820053101
0.21875,1.0,0.7863259315490723,0.5487411022186279
0.1875,1.0,0.8058575391769409,0.5511844158172607
0.09375,1.0,0.8167588710784912,0.5478754639625549
0.1875,1.0,0.7938504219055176,0.5487801432609558
0.140625,1.0,0.8159340620040894,0.5501828789710999
0.109375,1.0,0.8133484125137329,0.549429178237915
0.1875,1.0,0.8021082878112793,0.5489310026168823
0.171875,1.0,0.7995033264160156,0.5486477613449097
0.1875,1.0,0.7963358163833618,0.549938440322876
0.171875,1.0,0.8043720126152039,0.5621052384376526
0.09375,1.0,0.8069691061973572,0.5466166734695435
0.1875,1.0,0.810149073600769,0.5513032078742981
0.171875,1.0,0.8051093220710754,0.5443484783172607
0.140625,1.0,0.8061034083366394,0.5550172328948975
0.1875,1.0,0.801695704460144,0.5442519187927246
0.140625,1.0,0.8134559392929077,0.5455431342124939
0.109375,1.0,0.8080184459686279,0.5451797246932983
0.203125,1.0,0.7898203730583191,0.5471744537353516
0.140625,1.0,0.8176100254058838,0.5403046607971191
0.09375,1.0,0.8219475746154785,0.539560079574585
0.203125,1.0,0.8236298561096191,0.542633056640625
0.15625,1.0,0.8277384638786316,0.5438926219940186
0.15625,1.0,0.8083995580673218,0.5476144552230835
0.125,1.0,0.8308869004249573,0.5439416170120239
0.0625,1.0,0.8200110197067261,0.5466068983078003
0.265625,1.0,0.7992759943008423,0.5403934717178345
0.0625,1.0,0.8220728039741516,0.5451565980911255
0.203125,1.0,0.8053576946258545,0.546237587928772
0.1875,1.0,0.8151909112930298,0.5398035645484924
0.125,1.0,0.8091667890548706,0.5417596101760864
0.15625,1.0,0.8100026845932007,0.5428892970085144
0.171875,1.0,0.8044732809066772,0.5408166646957397
0.203125,1.0,0.8063504695892334,0.5493630170822144
0.09375,1.0,0.8097578287124634,0.5396045446395874
0.109375,1.0,0.8139594793319702,0.5427118539810181
0.125,1.0,0.8075096607208252,0.5397059917449951
0.109375,1.0,0.806354284286499,0.5428208112716675
0.078125,1.0,0.8254967331886292,0.5373356342315674
0.125,1.0,0.8116795420646667,0.5382831692695618
0.109375,1.0,0.8384950757026672,0.5477767586708069
0.15625,1.0,0.8142544031143188,0.5476669669151306
0.15625,1.0,0.8046162128448486,0.5407755970954895
0.140625,1.0,0.8243868350982666,0.5424284338951111
0.09375,1.0,0.8110057711601257,0.5376254916191101
0.09375,1.0,0.8109067678451538,0.5511836409568787
0.1875,1.0,0.8077874183654785,0.5421145558357239
0.109375,1.0,0.8217624425888062,0.5385428667068481
0.140625,1.0,0.8076264262199402,0.5495545864105225
0.109375,1.0,0.8326548933982849,0.5401320457458496
0.203125,1.0,0.8138755559921265,0.549537181854248
0.09375,1.0,0.8112692832946777,0.5408176183700562
0.109375,1.0,0.8118059635162354,0.5416691899299622
0.125,1.0,0.8144754767417908,0.5391507148742676
0.09375,1.0,0.8142967820167542,0.5408005118370056
0.15625,1.0,0.8101054430007935,0.5379543304443359
0.140625,1.0,0.821193277835846,0.54048752784729
0.09375,1.0,0.8238280415534973,0.5416341423988342
0.125,1.0,0.8060895204544067,0.5400654673576355
0.078125,1.0,0.8354016542434692,0.5410704612731934
0.140625,1.0,0.7998931407928467,0.5406343936920166
0.078125,1.0,0.8244572281837463,0.5427858829498291
0.140625,1.0,0.8105876445770264,0.5430296659469604
0.09375,1.0,0.8128138780593872,0.5421770811080933
0.140625,1.0,0.8263744115829468,0.5408900380134583
0.09375,1.0,0.8164056539535522,0.5464308261871338
0.171875,1.0,0.807187557220459,0.543552041053772
0.125,1.0,0.8171594738960266,0.5454534292221069
0.09375,1.0,0.8271439671516418,0.5420621037483215
0.140625,1.0,0.8235904574394226,0.5399538278579712
0.140625,1.0,0.803499698638916,0.540456235408783
0.109375,1.0,0.838690459728241,0.5414109230041504
0.125,1.0,0.8148874044418335,0.5489029884338379
0.09375,1.0,0.8119106888771057,0.5420482158660889
0.125,1.0,0.8156594038009644,0.548261284828186
0.09375,1.0,0.819855809211731,0.5426825284957886
0.109375,1.0,0.8203313946723938,0.5434575080871582
0.125,1.0,0.8349169492721558,0.5563942193984985
0.125,1.0,0.8022195100784302,0.5406621694564819
0.140625,1.0,0.8110547065734863,0.5471279621124268
0.109375,1.0,0.8152785301208496,0.5685170888900757
0.15625,1.0,0.8204851150512695,0.5482578277587891
0.078125,1.0,0.8163554668426514,0.540851354598999
0.078125,1.0,0.8187766075134277,0.542137861251831
0.09375,1.0,0.8204976320266724,0.5388566255569458
0.078125,1.0,0.8203788995742798,0.5454363822937012
0.15625,1.0,0.8197566270828247,0.5417344570159912
0.140625,1.0,0.8324734568595886,0.5386860370635986
0.140625,1.0,0.8080422878265381,0.5455173254013062
0.109375,1.0,0.8141729235649109,0.5432142615318298
0.09375,1.0,0.824217677116394,0.541601300239563
0.140625,1.0,0.8162592649459839,0.5408515334129333
0.15625,1.0,0.8241965770721436,0.5412052273750305
0.125,1.0,0.8135641813278198,0.5418156385421753
0.0625,1.0,0.8162868618965149,0.5421006679534912
0.09375,1.0,0.8227366805076599,0.5404351949691772
0.125,1.0,0.8212942481040955,0.5366734266281128
0.0625,1.0,0.8274857997894287,0.5429668426513672
0.046875,1.0,0.8300144076347351,0.5403976440429688
0.09375,1.0,0.8224581480026245,0.5401261448860168
0.0625,1.0,0.817974328994751,0.5428284406661987
0.0625,1.0,0.8230984210968018,0.5461523532867432
0.0625,1.0,0.8256549835205078,0.5412459969520569
0.109375,1.0,0.8223432302474976,0.5448017120361328
0.078125,1.0,0.8213965892791748,0.5424163937568665
0.125,1.0,0.8059176206588745,0.5527869462966919
